seller_id,TotalFreightCost,TotalShipments
53336f97ddbe53e2a617d07b17447b95,75.33,1
dd58ee93286b0821565574c570e9e1dc,75.31,2
c3251e13f1bbda6c74e37c160f991e19,75.28,2
51f108f62cb87d61918159902c8f8583,75.03,3
883dd81e82754ac2c65e9790a7db8c9a,74.96,5
385799a1cddbd26dfeb9157356a42282,74.78,6
04843805947f0fc584fc1969b6e50fe7,74.76,2
f44bdc12aa39f5271f0b95f66cd4c289,74.57,7
6f1a1263039c76e68f40a8e536b1da6a,74.5,5
f6122bc84774df1b372bdb3bb88ddb9f,74.49,3
21d59342ba150175ca2aa4f8faddeca6,74.39,2
4e85b538b0dad58852641540686d0e14,74.36,4
a13aaf2d2886ab9fb30fb9a920160b8f,74.31,4
101a3a003516bc11253298b2fad3cb65,74,6
c00396cbdd2e088fe4281baa5920aef1,73.44,3
8b655f0855926bcb49f5835d38dfddf6,73.31,5
d558ebe531605a1285ab2b1bc3256dfb,73.23,3
3d01d1c414c44b5943a09619ff3853cb,73.22,4
9d213f303afae4983637247556438ede,73.11,3
519a7aa428f18d125a283cf8c014fdd6,73.1,3
7adbd3210a7b3cc2235e225eef33574d,72.96,3
09bad886111255c5b5030314fc7f1a4a,72.86,5
28405831a29823802aa22c084cfd0649,72.83,6
b01c2b7b8599b325103ebcddc67413e1,72.67,4
a90a5da8b09e44264a177c0374a5ac87,72.6,3
9e9b539eb2806acee3f5c28085c1db9f,72.47,3
a0a14e50070f3225b3eabba5b85da517,72.44,4
31be790e64fc99f8ff48ec2bd18a3104,72.28,6
57df9869a600bd6b7c405f2a862eccfb,72.21,5
2c43fb513632d29b3b58df74816f1b06,72.17,3
739c7d7be81f63812dea0d1b1451c651,71.8,2
968ee78631915a63fef426d6733d7422,71.67,2
eddd1991bd6d9309995a480c39b95137,71.55,2
a9b533a26e898b12e8b8d4c07279bf4d,71.46,4
f650a9708fa1bab22bdd8d3a818cc415,71.44,4
08f5819815f3d06545011850bd70f0a8,70.83,3
ca7c6bd577e559472af1c699de9e764e,70.82,8
5996cddab893a4652a15592fb58ab8db,70.75,1
2493dc3f20131696a0ecdb9948051a8d,70.69,4
fc6295add6f51a0936407ead70c1001d,70.52,4
077c5fae4bea9500e3737b16f71b9d3a,70.44,6
4ea2f12dbe91deeacd2c1e74f069a6e6,70.07,6
0e44d110fa6a54e121cb2c095a77762f,70.06,6
26e13b6ff5b641b329e5524241ee2c93,69.98,4
6548c2550b6e2d8f18053216e1c7b6f3,69.85,5
1444c08e64d55fb3c25f0f09c07ffcf2,69.74,1
c714262700f93defc16bf17a51a4cb23,69.53,4
5275ca25d0358ca73864e0ae41be1320,69.22,4
4b1eaadf791bdbbad8c4a35b65236d52,68.95,5
28c7d8743fbc8679f484868cc0fcaefb,68.86,3
bdb3edbaee43a761e2d4f258dc08f348,68.86,5
e5c84227854980f1db19a58958c551d9,68.83,4
5f5a58930c3c35f3b5af264f34fb8c85,68.59,3
94d76e96eedd976258cd3278ce56d5f2,68.56,1
b45d7ebfb7378630f1bcd74b6ff86ff7,68.44,3
bbe87dce25ba8b38bb61cc7210a3f10b,68.39,2
41e0fa5761c886a630994a55c12087e7,68.31,5
89d9a386b0b6e5fc8403071b03f7206a,68.25,5
0b64bcdb0784abc139af04077d49a20e,68.21,4
9853a239ab7b7ebbdc3a21248d5b8e1f,68.2,4
3fadb4cba4c35bce6a7eaf9872d5623a,68.02,5
47648caee88ccfe951fbb27fbf7b4cbe,68,3
8a43128d7f9a3db592b866e6861a6cce,67.89,4
c113b8df1fc375bc3d73d29c1b1144d1,67.87,5
4e0d109ccfba9a1151c103049880c857,67.84,2
01ed254b9ff8407dfb9d99ba1e17d923,67.72,5
6d1b9c9579132c87d2703ec38c30f2c5,67.7,4
741f8c587cb4248ebc5b779a0e8e0e51,67.69,5
26b482dccfa29bd2e40703ba45523702,67.63,4
08d1c9478fb0d7d7fcac9c0da4e82fc7,67.57,1
c7bb64409aa480bb7d0335faaaf3d242,67.56,4
333c4210e76a1aa2ab817b99437e3ff1,67.43,2
4a82c4af97ffc0fb2dc26bfdc03b1842,67.2,3
52454f90d4c30c016768db02f88c1a74,67.17,5
7c9130f5f3729edd32aa059141d92484,67.15,4
d90fe2229fee1a5da999ccd0c06c1667,66.91,3
52956b80ae65fda598f06f6b9943e7a9,66.85,3
d9cd369bffa979d1634f8e1318bf2f1b,66.81,3
4fb41dff7c50136976d1a5cf004a42e2,66.77,3
3a3e46d10f74d8a6ca76e2b538f106a0,66.67,5
5721089ba9214e80074f27d5a03fc0eb,66.64,7
63272377184e969942f7fff221be858d,66.53,2
0743a0239d764b9a0f959a57d07e36ab,66.26,4
5def4c3732941a971cba8fdee992ede1,66.24,6
191d55f7edb8524d525ed01b20fe32e8,65.8,3
0bfd0b434243adc5c2e1aa6baf19c6aa,65.79,6
b88e7c57cb2d8b973b7dd4a2bfa14b36,65.77,4
ea4e9ce63a2134743b4a92777437fcdd,65.7,4
a7a9b880c49781da66651ccf4ba9ac38,65.47,4
78ef7e885d17f35e2382a47aae8b8cce,65.44,3
8e34331b7eedd03be4e5d965c1956225,65.44,5
8de8fe3af4449ed695d2434c933ed73e,65.35,1
7d484ca289afaac6bf5fc6a1e96d2226,65.22,2
7a91bf945c6fae0779f1c61ce97fe45c,65.17,4
adbe70ab2c97442046d393988c8d1d27,65.15,5
042573af89b6d931f672efaf789d8358,65.09,3
a56e351445e5863fc8960640ba9190c7,65.06,4
85044848b1b767db2a4a58526adef4b4,64.91,4
5d043cd5512d4bd2f88e5ccdd5736c38,64.91,1
5a9b3bcab695173c820e53934574ae80,64.77,1
db1f0f7c7e5e87f40b62226f020bb297,64.72,3
c76d418370990614e89e956c7a7567d9,64.53,2
2a50b7ee5aebecc6fd0ff9784a4747d6,64.44,2
feb793c88d836c3a75efa4b5a3465d70,64.17,1
44717f64ec2a457979cf83c429077666,63.91,3
2b402d5dc42554061f8ea98d1916f148,63.9,1
d52cbce9845184537284a23c3bc3da0e,63.78,4
e5d4b2b0c3bca22085f7a19a28de0c42,63.76,4
4dc646b9b9e8e411ef48ba000ea3ac6f,63.56,5
929f342384a6607afe143d789ade1316,63.36,4
939e6227d6964a11a70aa91243e418f2,63.25,4
4bcec44888b30ba9001234c534716d3f,63.23,5
0015a82c2db000af6aaaf3ae2ecb0532,63.06,3
164a5a8794e6d42e14f55e447b12a3bc,62.77,1
818d28f936e791926d33bcb6ee94ef79,62.68,4
189ca3538ce9f920cacf0f982cbe223b,62.67,5
aa762680c40618316a896838866140ea,62.46,3
2ea0861cc19e94cad86438c984c52da4,62.45,6
2b3b9ce054da76a7428df143a567b156,62.28,6
7e79d65b5c6f1f544b7daea036acf720,62.09,4
9b76ad3d04236f76bc71c59470305e13,61.93,3
3d49bfdd1b43a7fe169b3740067acc61,61.82,3
e9729944ba65dc3ce425e0c5a22ae7b2,61.73,4
eb9cd5b35d95206585e2185318cb5c61,61.55,3
94c49f20a123aeb9360dbf80ff912bf6,61.54,3
2fa13c8bd5705d279f7ed5cc9ec61c68,61.3,4
c13ef0cfbe42f190780f621ce81f2234,61.28,1
6179a28a13a726c29b3bf54c070dccab,61.27,1
1099a00e0ee3a50935e6c2447ca090c5,61.13,3
b7e1750c1157341d2abd0251e07c186b,60.96,4
c9e5ad1f6647f5dbd1172adf6ae3cada,60.95,4
432c67955c0acd1fd6b0b5d678766a71,60.65,1
252e76235acb79183cfca6e34f13337d,60.57,4
09883d9ab71c8fe8a9bfc7fc3075b07e,60.49,4
762ed976527cddf02787edba70fffa2a,60.32,4
6ba4733aa33f6386e9fb0c0fd3993b38,60.09,3
9599519be538b98748162a2b48248960,60.06,3
6b1c4d4d9ccf0be3d8544eb0e71e5318,60.04,1
2b2fed75b8e5ea3a052fc4c0825da485,59.93,4
4ce8b55b4bfa4659184e7becc1fba3f2,59.87,2
534a01cc6df1e034e05c32028a291fa2,59.86,5
1cbdc7cf130a41fd13a3c2a7d2fcfda7,59.81,2
19a7c9f66ffa6452ff4b4c0cca71da27,59.74,1
d8d9567d0bfb0bc7eb845a205ba42657,59.71,4
2d22fc3089eb907b29ebff50581fb472,59.69,3
1d1bbb8ac1581824986f582583fff01d,59.59,4
7d7866a99a8656a42c7ff6352a433410,59.49,5
10089e9f2fd0c668a8fd4e52e1698888,59.41,3
1fbe10c70e30765ed1de86d9f7e98409,59.36,6
2b5ed0c9139dae8883a200dfcb272ece,59.34,4
13d95f0f6f73943d4ceffad0fc2cd32c,59.33,1
ccada0ef508e698917a6eab263375905,59.16,3
6d7f8d9d594e28796b6b3205b00f459c,59.11,3
ff82e8873fba613f2261a9acc896fd84,58.93,4
1927cdb9fa74f5270097f6250e8e8f34,58.92,1
9c3a1c416c765687bc79a04113269929,58.9,1
3bb32fedaa74e4ad20f4ce067733bd31,58.86,3
fc38b5dceee1a730fad8853453437fbd,58.81,5
461ff5303b6c9c1a4a07f40c5aece516,58.73,3
ac51cac5e20d69ff485a54746488ef48,58.7,3
941554c5757b73ba0e50aa7732310afc,58.66,4
eebb3372362aa9a46975164bed19a7e7,58.65,4
34a557286ead8fe75c989e0afcf7d98c,58.56,4
e908c0f3646e8b60375734a350d95d71,58.53,1
08061dc0fc165ed41288cc7acde738ee,58.42,4
ef728fa1f17436c91ed1ccd03dcf9631,58.12,4
efb628aa07c8ca93d7db0d85b91a4f5a,58.1,1
31e60bf8d103ce47932a85f5562deb16,58.04,1
11d4c477d09821164bca4f70a2eae031,57.82,4
03bd479e1d9484cdb14104d3023f7321,57.72,3
ea3ebea5317b0efbc663ecc8ce5e9bc2,57.65,3
7ad41305e96a6cab8294cd65891e9a86,57.6,2
2075d8cd4dd63ff12df0749a5866bb06,57.53,3
1e47defeeadeca0e9a18fa5a9311e735,57.5,3
dc50afafdfa325eadc890c7fa42a8f4e,57.28,4
2cb98e27ce1c18abdb42209b34c382a7,57.21,1
0cab2da43793a6f3c5ed8514c5f54627,57.2,3
2063dd1b9f568df1c16741ea7d3e6adb,57.17,3
56db5c0782e8f7ddc9343f9576ff6d16,57.15,2
24c1de8d9551c0b4fbc53317d53efda8,57.12,1
9bade61a92bed55a25d2b67b9f4ed739,57.12,3
5bc237df65098fe211bb4818f4d26d78,57.09,2
52a50b42accf164f9f019941e5759d9b,57.06,4
ab91571efab27993ff2f6b36e38055c3,56.69,4
c04d70d515d15a7e3db3a73320598566,56.62,4
29c322e3f09f886f8bacbe91dfbd979e,56.59,2
f19516b9ff26bfeb091b30108db4ddbd,56.52,3
4e6015589b781adaa5ce7f1892d06bb1,56.5,3
b76a1f8356322f12529c37b67d5c96c2,56.39,5
cd2169d9f31ff6fbb9ca3373b0c9e354,56.33,1
98115075dd26cb8835946fc6086f5d30,56.24,4
e9c2dc0dd4ac38448289be644ac94f42,56.22,3
7dea6f73af847b42cc3985bd620f994d,56.17,2
6c1b6d0c604b776f844125f911eb7377,56.14,4
0ec28cec4046a4a199b6de9b4c891d97,56.04,4
44ed138eca6214d572ce1d813fb0049b,56.01,3
f235413f677777a0738ff215d0184901,55.83,2
89757206b887aed36f3e18d858460fea,55.64,2
ea846a0e7ad98a741783e886d89dfa44,55.26,3
6524b847b982cd56bb5d4b02b776ee42,55.14,2
6a53b90c3ad9e0b56d9fe5c69165fff5,55,4
9485a23c0430ba1d58d359391606fce6,54.96,4
da03c298e3999e9d828591fc2179d109,54.78,5
eec3469d83e142f9a104886655338c37,54.74,4
bd0a1b0aadca9a83d9304f7e8ff5fbd5,54.59,4
53088c75f948b48a7ece173ac17f0c12,54.53,3
dbbcfe2c8d026742134ac3e28ccde274,54.38,4
fe4cd9461203cee790d36792420b310f,54.38,3
446cc09cdbb130904da114e807dbec40,54.17,3
762fafdaa57a532ee0119731697579dd,54.17,5
8fff28c4263ddec387f28d237fb42773,54.03,4
cb5ff1b9715e99589f3e0c7a6afab9e3,54.03,4
4e42581f08e8cfc7c090f930bac4552a,53.8,2
ee2fbacc2fc3794e656cc4d933d59ce7,53.73,3
fcba71d4d5db057f43249145e4eb1e27,53.72,3
299c89a525fee36c567f4fe72f038100,53.67,1
98dddbc4601dd4443ca174359b237166,53.67,2
044668ccd5316b12a7cf0d54a156e3e9,53.55,4
585175ec331ea177fa47199e39a6170a,53.47,1
63191ead8d3b2f937cd1996fdcbbad20,53.29,1
fe8055980a4ff7f64ed889c2b5926929,53.28,3
62760d278921b5f352461620d68a9cee,53.1,3
ad8b531ae67582f096925cff5630d0d1,53.04,2
5f57db27027655e6c6a391601daa0258,53.04,1
23ff42c4bf1f8f16cddb19d8b972974a,52.97,3
38af8acfd46ac4a7bf754e8ca6736664,52.94,5
2ee0a0689f2f6a72f35a7cb6033f6e7e,52.84,4
5e49e3a44bdeb5aab2684258bbd4f525,52.77,3
fc908879b9ca1bd65419e54e50432d38,52.68,4
a080fc8a850289b27500f6b49cca2553,52.57,4
96e5dc09087bad639b4ee193104ec2e5,52.54,2
778323240ce2830d68aab11794e00bfb,52.45,3
9cf787a239c1aa29dbd76f153dc13f9a,52.4,4
33ab10be054370c254ddfcf0a6253422,52.33,4
f88adb15807168d3c43d71021090ce4a,52.26,3
6bb66d9870c2e01c05655c7ed0e7ee13,52.02,3
74c7dec0a384d8a05950e629bd23bde9,52.01,4
8c9348f33ae3dada25c99c99ade2af78,51.94,2
657969cca82e884d272385ec0ef06edd,51.86,3
265fdc289dffa9f1ad801c74f7d0de47,51.55,1
3f84fefc07dc159b268d4a77d3e8c425,51.32,3
0e72c1a751b496722a6cb1f10653b62a,51.3,3
3903c788ded8dc03b5ebab37a2f3e9a1,51.27,5
42d4b7e70819438f5ada61c965e92d7e,51.18,3
5f0057b677eb963672bf05dfa3f16c34,51.11,4
00d8b143d12632bad99c0ad66ad52825,51.1,1
12c2ed9cded6138cf0c75f525f565fc7,51.05,4
e59e575a175fadcadf8479e191770425,50.98,1
83c8aafbefb034674a70de0eac5b8954,50.97,2
b98b715fe9e276204e2a3464f48cd796,50.93,4
f92d8c817434bd2d84d4e9c61322b7fa,50.77,5
800214c63934acd05d47e84214db8ba8,50.71,3
c286ec035ee04ba81c97508f0b5df544,50.67,1
bca9230d3bbb4efa51872bf605a2f1ad,50.63,5
7dc9a3355bae96dd82008b313d3a456c,50.62,1
d73cbd89533ce8b041a9190241453ac8,50.59,3
76de363de16dacc923eec8daf91df504,50.42,2
c7dcd301ecfe5ab7f778ac172cf74be7,50.4,3
809413606dbfe5deefd2db646693ef67,50.37,5
a154d7316f158bb42e6fa18bbe3afd3a,50.33,2
f7315bb81aea4ddca2d39e249a801c98,50.28,2
cac4e0bc1a3269fa2b6ea5e763f6115b,50.14,3
bd4ff04377f974574f7f0bf9d6ce7dde,50.14,4
bb5d956dece964a06c12bceb66b923ae,50.14,2
7238f877570096ae403c51898fa64566,49.52,3
0dfbed20065e425d2eaefb101f9816c0,49.25,3
11742f81550ac064cc9a40f67151d9ad,49.11,2
83c465a786b06574376909b35ef6752a,49.06,3
69b5eaa096c3f9d1e5c398c597f567d6,49.02,2
75745ef7bc7d4f3ea3380f6f5303f514,48.92,3
559d56f3b8f0bc2e5a9a62fe2ce2a39f,48.72,2
e433f5fd4050e3352b5d83522b7fe24b,48.71,1
8e4f041ff58e7845456d3482524014b3,48.59,2
ebef8d8c92b4fd3226e5d407bbff21ac,48.36,3
ec2e006556300a79a5a91e4876ab3a56,48.33,6
32f1bb9dfa65bc7df5c0d9d95a616be4,48.31,5
78813699ffac347fe27dba345a5f1551,48.12,1
478bfe564db21eeb44386606aa30b650,48.1,3
499ec63c58e51296c9cf57edcfe1c8a8,47.93,5
5d9f3746e112e696f98ea22c56b3e912,47.77,1
9b1f656ca3060f8af17a50d8a024b533,47.68,2
5a9c0859cb00fd8aa4db443837f0a700,47.59,2
35b96509602ec4b7da831b5cd73ff2c2,47.55,2
cb0b3bcf14e0a709df412a99424a59d7,47.43,2
028872bfa080090a9d0abd4f1af168f8,47.37,3
70126eecc6aa1274392a1743866e9678,47.34,3
5bf397d04035b5f45cc41e82ec106803,47.28,4
a99504ac23ed125aaf5302af6cc30af9,47.24,1
01266d4c46afa519678d16a8b683d325,47.23,3
b26741d31a563d769b4af0465ab20c56,47.03,2
73da1880b39c71de2b262bc7720c1494,46.99,2
979e9f8b5b39dd243a2550c8b05aecf0,46.88,4
8c91bfea4263b8fba54081460693e2a1,46.75,2
64cc804291f90c81f02bfc2bb58ff55a,46.54,2
e3e290b38963293022cdcd6db8328103,46.34,3
1588ac4010787100dddef64568f0ae35,46,3
05aebce0b5c8f0d41b29b686f2d05fd3,45.89,2
55c96925041a14097b6a7825554f4ad5,45.89,6
71593c7413973a1e160057b80d4958f6,45.85,5
17998cf586426bf0f2c3726cb0a4b211,45.72,2
5a4236931428800e9d9cc04af0987118,45.69,3
fd312b6bf05efac6c3772d5b52205d8a,45.62,4
e0482f2c769468c3bbcd8a01e09d98c5,45.4,1
4c4d546adf3c3868fe19c9ec6e9ffda9,45.39,3
48e5ee06fb2dc74df1c711a9b6dfac2a,45.3,3
d7ab82074b5f1dfba46db123df101bff,45.3,3
a435b009cd956ea60748b5cfbddf2e24,45.21,3
269c5fc9fcadee614364c3620c30a1f9,45.12,6
d263fa444c1504a75cbca5cc465f592a,45.07,1
a20d8058c866dbaeca014d2cd20ac62e,44.9,2
5bba18b40e8c973b0f32e748004775b0,44.82,1
99a25c39b28a74d1151c35c18d178292,44.76,6
f8e2c1b59cd4225a3e4fd0d013a76b93,44.63,3
e09887ca8c7bf8a4621ce481820414ef,44.6,3
8dd386be0767c330276ea6a3f96532d3,44.5,2
2a7c6c0b0d5efde2bf75ec1e1cec2d41,44.44,3
0f7eea709efdf942b5f95c7516dbacd7,44.32,3
8ca5b19e0263150d2c57afdde2b3d011,44.08,4
324583d68897f5ddbaf38f6248322176,43.99,3
685b870da5b52a710782c9c0fefbeb5b,43.98,2
de09d00cfc265b8804c7df34075a68fa,43.97,3
85ecf03781da592876b7844acc1b729f,43.9,2
184725737946a1a938bbbd1a9e978103,43.87,3
528bcf6680c36dddf07620bd35b33a6f,43.86,2
9c4d31c7e46ab03a43fc06e3142afd4e,43.82,2
7d948535954aaf8c5d39db007f74372e,43.8,4
87d73636a3acf123e842bb890a4db036,43.71,1
9996ae921c50e8dff411ac69c0b4bb8b,43.67,3
64c9a1db4e73e19aaafd3286dc448c96,43.6,1
a5ff20ff766e7f50bd5066f33da14413,43.58,4
918717417d88a9f9ae9735567e6c7682,43.52,4
ba89796db68db180bd389de96b2ff3b6,43.46,2
bcc9dd23e2a8bd8267cf92b19304a1b9,43.43,3
c8143b3069f6746a77421b5ce30a450c,43.41,1
b9de031b671cd48b28fae9d828cbf2b4,43.37,1
f9eedec3129e8cc6b6429c42d0808c5b,43.35,2
c8025364abeecb115431bf95c11a747f,43.28,2
e64882b4ef12aee8d0faca4db5b681f4,43.22,2
b5f49fe968dff6b112861e6cd8e192ef,42.97,2
052577151711aec5c744fe12e66db3e1,42.65,1
d7b2377bae6ace1b11fc69a11900ac36,42.52,3
83a75eea11694e36e56dd0cb2240229a,42.47,3
56f413900b5166ab4d730e9ac0b12cb0,42.45,3
3d62f86afa7c73be2628a3be1423f5a0,42.42,2
0ade5cc4a305ed7093a23f68ca47519c,42.39,2
43753b27d77860f1654aa72e251a7878,42.38,1
2305ab43e846518f58dd9d59f3f54e96,42.37,3
28fb0829fd777877cdc350d25cb5bd5b,42.08,2
88ae906ea2acf6971f26c3e8b7cb4357,42.01,3
10264f60a8f0a4d2f30810f5c661c673,41.86,4
42b6488f5b8246d9141712abd4b1b693,41.81,2
88ef59b51bdaa941d10a853429f2b6ce,41.8,2
c1849d4d32d7a6cecd5aa471809d3135,41.73,3
19e0f40a907ec568c34bfac15de4f4a1,41.62,4
586a871d4f1221763fddb6ceefdeb95e,41.48,2
6235903333ba7de1928c869e268e5964,41.42,1
e4fc40017a6d22c46a14ac2e17f87c3e,41.29,1
e88165a185134e13fdfc85d4fa654db8,41.22,2
643c01d7c56a724bec0454f4780e8a3e,41.1,2
3ef37b7ca6dd2b80bd8af81a62504996,40.97,2
8eb88b0acb3f90a717ad659221471fa7,40.87,2
83f2b4881141ce3fcd4e985125d3279e,40.68,3
1cbcd2ee0afb3fc09963b87eb65e7e4f,40.65,3
d2df77822373f19934e87694d8640767,40.5,2
b9ec22de23f18567de0e09d776ca0309,40.49,2
d3e7d37c0df9aef383f3f2a15b0dddfb,40.34,1
c5ebe6598748b0aeaa61cfb820478b92,40.17,3
8fbe2ee446b97e128471be4ce983dc0d,40,3
2eeb6531ee027a48d401e72bebdd87d3,40,3
850857dfac77488c307e2b1cbd84ab5a,39.72,1
12a8eb0f8d1cd3270695bf2a99f55966,39.67,2
173d56ffbd4c56cb80fc3615487d712b,39.61,2
36f98ad67cc981f50ce8aed093d5783c,39.22,2
40ec8ab6cdafbcc4f544da38c67da39a,39.2,2
160851d3ece7aa1a510f8d1a4bb8a8af,39.1,2
249f0e9905a6e06ad6c6bea7547ab9f6,39.04,3
cb810bd318f51b3dc3c753944d61a1fa,39.02,1
1961c3e1272bfeceb05d0b78b5bbfdaf,39.01,3
623ad9d0c1e14bb5464a8c72bff7b4af,38.96,1
4eeb99008a0f59d2c7759c59f9a346eb,38.95,2
0daf5180aa44356f60f8effa533b55a2,38.83,2
e82de6494d91d3c4c54450f59b227a94,38.8,3
c26ba52cf8d2f34915f2f6b7ffa0a3f3,38.75,3
2a73cba571d90c694b7caca072ccf6ce,38.7,2
60da8bfa7eebe230b7d66ac4082d79b3,38.67,3
b5bb2b985208834bd5bd86c7a402bbad,38.66,2
8ccf3cf69651cc1d8a02c8bfaf3b8568,38.63,2
52bb00821bcdd358a5a5a27e1f6be5a1,38.63,2
d9cb0052a666de5308b32f32ad5f1b1c,38.59,3
8fb67a334bacec338885b4e9e1708073,38.52,1
96f7c797de9ca20efbe14545bed63eec,38.37,3
b452cb0ae35044c4a53179c39f49fb06,38.29,2
ea1776927851da2532aa70d6a32c095a,38.18,2
9e7c5f4d7770eab65738cca38f9efccf,38.08,2
6c9875b2f94ba781186f0c1aed8d1687,38.05,4
70f7e8018e3d46c748c92f026aa2585a,37.88,2
48b6c3f4c6a93171da04b75313f2130f,37.8,2
c026ef0d72e9132d9fa112308090c8dc,37.72,1
9da15f4a4ea758d9eeb49000dbe57e22,37.71,1
1710c3aaa9c6b44ec3883ee0fe300e21,37.65,2
be1e9e378700cecaa4ebf71433d7915c,37.62,2
5563732abe64c3036cb97ad924128dd1,37.6,3
d9c349beabc06aa6ff1c6d68b5e9e22e,37.55,1
d598f929fc44e1e38678e7f47250ec04,37.4,1
ede2977fbaf3738583170735ca403f6c,37.35,1
f410c8873029fcc3809b9df6d0b28914,37.3,2
578fa3a9cb6b6dceab39231ad59cdaca,37.2,3
07d75e33f2750d97d467fb57e4dfdd8a,37.19,2
70c0fda4c313d87115644d39e62eec60,37.09,1
1d0646a72178a6fb37ee8082140e06ec,36.62,2
131fcb0a0c9a47bba4474aacff0f14b7,36.61,4
c353f8fc0ce8344999f17d578eb69a5e,36.59,2
392f7f2c797e4dc077e4311bde2ab8ce,36.56,2
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,36.46,2
e4f121bf6ef8b9a1d4d3e65dd0473fab,36.46,2
a7dc4098e4da6e41b426269d12ae7e91,36.45,3
aa1eb17b9fdf6dfd546e25c45c7b9235,36.27,4
1352e06ae67b410cdae0b2a22361167b,36.1,2
340636a908b13bbe0f4fb63fbe1d0c03,36,3
e88f7a2995ba184710d339c5c4bf2e30,35.91,2
4b98b0428fc1932cc2514ef9ce2505e6,35.8,2
8c351ed7c326c62123318f4f3246e906,35.76,2
b906dd0e57f282c7089171b6ed07982e,35.75,2
296729ffb9b684050dd24836dac4494a,35.61,2
3a3c180dd702a725bd0ba4117689239e,35.48,1
bf0045791395e66460eb04749c68672a,35.45,2
4a23adac87cf538689fa600d976f78b2,35.41,3
bbf4a892cac7b82422baa711dffb8997,35.34,1
e0a3c37054ade6478d923a6efc10f308,35.18,2
3d290fe363c60a77498c1126fd3fb8d3,35.06,3
5e9f5bd34e0830569f05c9d4f56e04a8,34.88,2
44f091b5abab8018f682fce8124b85e5,34.78,3
fa8d335d68129e464e60c1826a683e96,34.78,1
328acb143b4a73aad6bee8e734f5d20d,34.77,2
876182d1918783bbe15233febfbd4926,34.73,3
9fe7c6641c79970ab48185498f547c09,34.71,1
1d139e3a3b14025640d8df1b230aace0,34.69,2
b8d890108a7a80e4f5d59eea9f362438,34.59,3
e732329483fd5f27367dd997b47f598a,34.57,1
4342d4b2ba6b161468c63a7e7cfce593,34.54,2
43b2c864251aa0ce4030c746984e088a,34.52,2
a1040efe9ff4a6f93c28b0499eada8f5,34.48,1
a2b911e9ad40dc7d61c142a4683e2d85,34.4,1
a69aa24cec11168e7e39a3fbc727e925,34.32,3
90b57083da5d803237da74daec6dcb2b,34.31,2
cd52a8efd71af3336b14b5039b951cc1,34.3,2
a513150f33f99a06569e9cd5c4bb889b,34.25,2
aa17b35ce4de7b565be3249ba838944f,34.2,2
8a8835a43bda99fd37310ad76c457510,34.2,3
5741dc2bf5044c34d0698681c5081bed,34.05,3
f682e0f848abafc6f41e0d4e868c66ef,34.02,2
c6381b1321d7d97717a5bb4ed5b77882,34.01,3
b3e2faf2c1004d674f16a3aa3197f0e1,33.77,3
5587130f9850696ed7fafbc91c2cee44,33.69,2
d149de2f383552baea37a7198c2296ce,33.67,3
8def3db7f272735afb2ecd03aeca09a7,33.64,2
81ed90f07c0bacb7594940ba2ef676aa,33.56,2
cf654707ed6a99f112c7ec3d6f314b8b,33.54,4
1e26c56af8d48424e1df0140a2401f83,33.49,2
13dd308f81fea30cc670c656b2b46cc3,33.44,3
9535a841eecebed61a9fb1ac1cbb5597,33.43,2
889009a0ed0bb52c87819941192931b8,33.08,1
eaf6d55068dea77334e8477d3878d89e,33.01,3
a81466620e46a6970b22ef40379fdfc9,32.98,2
918f6fbcf3ab724d805867303e593a1b,32.88,3
fa5fdc4e4bb6bd1009ad0e4ac4096562,32.86,1
4f0d637c1197fd65405ebd755ac9f86b,32.67,2
4bde6149c15cf7e177b36fa060dd6de8,32.66,2
533d46c1b06970e99f09523a61df4972,32.64,2
bb7ad8a45c027be8ab075b8e465f8ca0,32.64,2
4c60877808f4318ef1107fbeb8f89afa,32.63,2
ff314fa6033cc68ec451c47aee2d6ba4,32.44,2
e503f22be6a4f456d9851920a5d9c670,32.44,2
b416191c9813d821a295cfabafff4161,32.34,2
cbbd5ae8f53de5f5097cd8217b529e24,32.26,1
f049a72cf58fd31b11f8919cade515e7,32.24,4
782f78b632a43875dd5b53e3e49c9564,32.22,2
a3b0df0065e264a91b7bbf5f844af5cd,32.06,2
615c3462099ffa940d37b17dfda19594,32.05,2
4fe2f67634d00c021aa01f96b6f2d68e,32.04,2
9b1ab052f5fca308ba743ac789ebb2e1,31.99,2
010543a62bd80aa422851e79a3bc7540,31.95,2
51a04a8a6bdcb23deccc82b0b80742cf,31.93,1
d8dd176509baa37f359644d082bf7f7b,31.9,2
e94b64dc6979b302a5a5be1662c83bb6,31.74,2
0692610d8abe24f287e9fae90ea0bbee,31.73,4
3a79f35a2344ede41af21267f61d5ec6,31.71,1
c7c7b2682c648339a0e9846bb1023a39,31.68,3
6902157ee16728322d61a1321fa79e58,31.63,2
cb32766839f443db85c82a43c4a6c19e,31.51,2
f524ad65d7e0f1daab730ef2d2e86196,31.5,2
6f835fd4be26989b1b064399da346143,31.45,2
ae45ad30c2d2e5913094769690a239d2,31.26,2
4cc4fd4fdd406a85bbdc1f824b731bd7,31.24,2
c8771b1a10bb99bb34d3c459c5cffb53,31.2,1
910a922b426b7ff95eaee129ad6c0e1f,31.16,2
0936e1837d0c79253456bbb2ffaaef10,31.12,2
