seller_id,TotalOrders,CanceledOrders,ReturnRate_Percentage
a63bfbaa882c8f4542891b4e2246cc7f,7,NULL,NULL
a64e44665225d19dfc0277eeeaaccc57,6,NULL,NULL
a663d9c3797e90eac99ff60939416a56,1,NULL,NULL
9c1c0c36cd23c20897e473901a8fb149,7,NULL,NULL
9c351405b754cc5ce3e2ecf277bb034a,1,NULL,NULL
9c3a1c416c765687bc79a04113269929,1,NULL,NULL
9c3c24eca51c52b91c1de727d2a2ae06,6,NULL,NULL
9c4d31c7e46ab03a43fc06e3142afd4e,2,NULL,NULL
9c54608f0996c32ae4743089d915f845,3,NULL,NULL
9c57bc60cfad5ee62d35d3f1ce4593a1,1,NULL,NULL
9c690ceacd5c66731bf443ea810195cb,12,NULL,NULL
9c7fd21e0aa159b20da593371f08ff7c,8,NULL,NULL
9cad4b68bb993ee401a3c5aaa2bc26dd,7,NULL,NULL
9cea4682e16655f7da87f406902e989e,9,NULL,NULL
9cf787a239c1aa29dbd76f153dc13f9a,4,NULL,NULL
9d213f303afae4983637247556438ede,3,NULL,NULL
9d39404483343dd55c7ae254494d8388,10,NULL,NULL
9d489893ff6af05029671b785f54b998,6,NULL,NULL
9d4db00d65d7760644ac0c14edb5fd86,100,NULL,NULL
9d5604a1f112324ad6b2aa552122e0fb,17,NULL,NULL
9d5a9018aee56acb367ba9c3f05d1d6a,79,NULL,NULL
9d681c7e12db302cb261e721040dde65,14,NULL,NULL
9d69ba0a7a626a64dc5db08e529559cf,1,NULL,NULL
9d7a1d34a5052409006425275ba1c2b4,16,NULL,NULL
9da15f4a4ea758d9eeb49000dbe57e22,1,NULL,NULL
9da1ca0bef29ee170e541927a5aeabdc,6,NULL,NULL
9dc79dd988ac42f4d56c340d7048420a,4,NULL,NULL
9dd459b29a14bf89d47183cf2cd0e4c7,2,NULL,NULL
9dd59e43f0c9f0553244e8f9c2fb247e,10,NULL,NULL
9dda5bbacd45e18d6485fee649205d09,22,NULL,NULL
9de4643a8dbde634fe55621059d92273,81,NULL,NULL
9df5750209b83567ec144eb299d7d634,11,NULL,NULL
9e17b9d64683aebcbb9ee362d06463b4,3,NULL,NULL
9e25199f6ef7e7c347120ff175652c3b,1,NULL,NULL
9e6229250fedbe05838fef417b74e7fb,78,NULL,NULL
9e6967d3cf386d284251784b18ccb485,11,NULL,NULL
9e7c5f4d7770eab65738cca38f9efccf,2,NULL,NULL
9e94fa26a70ede4d26226e918e8706a2,1,NULL,NULL
9e9b539eb2806acee3f5c28085c1db9f,3,NULL,NULL
9ed65337433adfbedefd23dd76eaa494,6,NULL,NULL
9ef932e837d8b7f392c0bfee9d359dc2,1,NULL,NULL
9f50216bfd01913736a55a11b55ea842,19,NULL,NULL
9f505651f4a6abe901a56cdc21508025,430,NULL,NULL
9a03a4e9eb0b947652fae4f6121a3f5e,7,NULL,NULL
9a1aea68d3efa00862ec88c0768037d0,8,NULL,NULL
9a208dee8f95cfdf00760c4d627828ec,1,NULL,NULL
9996ae921c50e8dff411ac69c0b4bb8b,3,NULL,NULL
999f6d9a1c7c81f43be44c6b7d076210,2,NULL,NULL
99a25c39b28a74d1151c35c18d178292,6,NULL,NULL
99a54764c341d5dc80b4a8fac4eba3fb,67,NULL,NULL
99cd94252748d2bdde08e17858233602,2,NULL,NULL
960945e1a9535cbc0cd6ddd35fbe7ae8,29,NULL,NULL
9616352088dcf83a7c06637f4ebf1c80,98,NULL,NULL
9b00cad94ef3078faf6fba2e792c158f,1,NULL,NULL
9aa388272ee334b6ae07bc73706e254a,7,NULL,NULL
9ac4f14370b1e24ddc58be041b7f99df,5,NULL,NULL
9ac75591b69c3402684b6ce0310f22ee,1,NULL,NULL
974cf2cb8f4b7add98709c30df02fe10,33,NULL,NULL
97512d3fc193b2d1dfcdba0f9d1f0f8a,13,NULL,NULL
977f9f63dd360c2a32ece2f93ad6d306,25,NULL,NULL
979e9f8b5b39dd243a2550c8b05aecf0,4,NULL,NULL
97e4a63591ca439a2b8b7efd20e6e19e,5,NULL,NULL
97e50a621f8e801f4baf69e08687c192,1,NULL,NULL
97e995629983723d11830a829bc2b246,5,NULL,NULL
9803a40e82e45418ab7fb84091af5231,18,NULL,NULL
980640c45d7a4635885491d077167e4d,14,NULL,NULL
98115075dd26cb8835946fc6086f5d30,4,NULL,NULL
984c273121e743dd14767befe6cb17f5,1,NULL,NULL
9853a239ab7b7ebbdc3a21248d5b8e1f,5,NULL,NULL
985c92cc412091f8529c12d7f23d3fef,12,NULL,NULL
989becdce12ebc39863c2bceab6f3ca1,18,NULL,NULL
98dac6635aee4995d501a3972e047414,195,NULL,NULL
98dddbc4601dd4443ca174359b237166,2,NULL,NULL
98e164d549402270247f3c96a1a158ef,2,NULL,NULL
98f52e1020fe788c10c0418de4393fec,1,NULL,NULL
99002261c568a84cce14d43fcffb43ea,36,NULL,NULL
9906e7aa42a3c067b7c9a564d01c4320,16,NULL,NULL
7a704e63bb29c446869efde5d57524c8,1,NULL,NULL
7a91bf945c6fae0779f1c61ce97fe45c,5,NULL,NULL
7a9c12e235c36247c3c81f50d6ea9cea,5,NULL,NULL
7aa4334be125fcdd2ba64b3180029f14,240,NULL,NULL
7aa538dd6e114e503a2e6154ea352253,5,NULL,NULL
7ab0dd5487bab2dc835337b244f689fb,1,NULL,NULL
7ad32824caee82087b3e2e5f33b1bf32,184,NULL,NULL
7ad41305e96a6cab8294cd65891e9a86,2,NULL,NULL
7adbd3210a7b3cc2235e225eef33574d,3,NULL,NULL
7ade73f1b9b4e965f9009a4c3a7e2c15,28,NULL,NULL
7b0df942f46435babab05d49b744b2c4,32,NULL,NULL
7b1222c3624aa89b9558b50a2594188c,22,NULL,NULL
7b3447b497e55af8c15fc7bd89d7b81a,1,NULL,NULL
7b3f6ce5c6c22e9b96e7581ebf0df6e1,1,NULL,NULL
7b7ed56ae755e2880f2b69632e839c1e,5,NULL,NULL
7b7f91e98f8c6def45a1407923304402,14,NULL,NULL
7b8e8ec35bad4b0ef7e3963650b0a87b,5,NULL,NULL
7b98de631987e26dd6d803490c43a13c,8,NULL,NULL
7bac63f6603d382cc8d0832eb6c100a8,19,NULL,NULL
7bb8fac2913a6064ec412e583c6d8b4d,1,NULL,NULL
7c1fea10b5b006671d608b1d7c446ec4,14,NULL,NULL
7c4402417d51474d4d0cda9557340e40,1,NULL,NULL
7c4618c82226628831613e95e9c22f44,13,NULL,NULL
7c462184585ae80bd6e5774c62ce50f2,2,NULL,NULL
7c4adcc13272c0e26fa23aac642adb7b,2,NULL,NULL
7c51de0ab286204ce75ff42bf7c10d92,4,NULL,NULL
7c5b05cbdb5542049f38d90d7815b97d,24,NULL,NULL
7c67e1448b00f6e969d365cea6b010ab,1364,NULL,NULL
7c9130f5f3729edd32aa059141d92484,4,NULL,NULL
7cb946b1ad19faebe28c3e86c2794ec3,1,NULL,NULL
7cf4ea70955b00d6b3c22542598e2715,1,NULL,NULL
7d13fca15225358621be4086e1eb0964,578,NULL,NULL
7d294cf9a6a69dc6a0c3e540fff0e039,5,NULL,NULL
7d456afc660226829370f3173d14520c,91,NULL,NULL
7d484ca289afaac6bf5fc6a1e96d2226,2,NULL,NULL
7d76b645482be4a332374e8223836592,187,NULL,NULL
7d7866a99a8656a42c7ff6352a433410,5,NULL,NULL
7d7d2b7a51328016102d4528c411d630,7,NULL,NULL
7d81e74a4755b552267cd5e081563028,1,NULL,NULL
7d948535954aaf8c5d39db007f74372e,4,NULL,NULL
7daca0837f033a41a6f3428c18657533,7,NULL,NULL
7dc8c42cc750eeafea6c85712ffee9bf,50,NULL,NULL
7dc9a3355bae96dd82008b313d3a456c,1,NULL,NULL
7dea6f73af847b42cc3985bd620f994d,2,NULL,NULL
7df1fc11cc5cbc518b39faa60cf5d67c,5,NULL,NULL
7a2d2949aea47fab95fd98d6c9f618b1,12,NULL,NULL
7a425d299613df3e613bcf9d2eaf5c49,18,NULL,NULL
7e26c750b4cb9f6766f58265ff9ebe95,27,NULL,NULL
7e3dde9ffba72d5340f9aaf09b4424be,1,NULL,NULL
7e3f87d16fb353f408d467e74fbd8014,94,NULL,NULL
7e79d65b5c6f1f544b7daea036acf720,4,NULL,NULL
817f85dbb65aa3e70831d90fe75cdf89,11,NULL,NULL
8185694b58b2ba6de20fd41ae608bbea,8,NULL,NULL
813348c996469b40f2e028d5429d3495,202,NULL,NULL
81336a0f57a33776419727a300249e90,19,NULL,NULL
8160255418d5aaa7dbdc9f4c64ebda44,431,NULL,NULL
817245bcc3badd82bbd222e0366951a6,45,NULL,NULL
7e959205cebc10adefcb331f934238a4,2,NULL,NULL
7ea5bfa6c340f58f8e71fc1f0412b0d6,104,NULL,NULL
7ecd59e5e20407131822c1a68ac59c1f,29,NULL,NULL
7ecef8194babfec876ca720714327841,8,NULL,NULL
7f02656561b680def9986c0795a8a080,2,NULL,NULL
7f152321c60a266edc53af1925ef96c1,20,NULL,NULL
7f2617c58d5d06806987308b45654351,23,NULL,NULL
7f35f9daf223da737b78738fbae4d977,5,NULL,NULL
7f40d06aa0b5f1aa4f41af8c0480e2ef,6,NULL,NULL
7f5e4d5efad7e44b91115dd1decb65f3,9,NULL,NULL
7f7b8245c336066a1f9933c359f11d77,43,NULL,NULL
7fc87cc3e89b3d1d5cabdca32f8485aa,14,NULL,NULL
7fdb0720c8d7c9075538b365dc8c3a22,10,NULL,NULL
7fe21dd00d2f4943ae09525efa2fd674,4,NULL,NULL
7ff588a03c2aeae4fbd23f9ae64b760d,16,NULL,NULL
800214c63934acd05d47e84214db8ba8,4,NULL,NULL
80146bc52c4f6af5239b23de2a20262b,2,NULL,NULL
804287717b9156fb7a787acd9af4fac1,1,NULL,NULL
8060d731897e33b5c5ae575ce1e209e1,5,NULL,NULL
808d4348b916efa08e766ebad39f61eb,21,NULL,NULL
8090490573c6c0aa343a7231ebcb8c86,26,NULL,NULL
809413606dbfe5deefd2db646693ef67,5,NULL,NULL
80ceebb4ee9b31afb6c6a916a574a1e2,1,NULL,NULL
80cfd480be3eb6d6267139f5cb793555,1,NULL,NULL
80e6699fe29150b372a0c8a1ebf7dcc8,100,NULL,NULL
85e7c62c1d6ea078c3897424f867a7c8,2,NULL,NULL
85ecf03781da592876b7844acc1b729f,2,NULL,NULL
8602a61d680a10a82cceeeda0d99ea3d,19,NULL,NULL
8603f0038fe0e52fedd3382d266723de,10,NULL,NULL
8629a7efec1aab257e58cda559f03ba7,1,NULL,NULL
8629c241b3622ac12cd4118afdc8d394,13,NULL,NULL
863d2ebcd347ce4922de7a0f9a5581d6,19,NULL,NULL
8648b1e89e9b349e32d3741b30ec737e,103,NULL,NULL
85cc55e048b6bcc90c75afe7f0e72f72,9,NULL,NULL
850f4f8af5ea87287ac68de36e29107f,192,NULL,NULL
851773c885feb5e2da3b4f82bc2b17ce,10,NULL,NULL
866558b3bccef2dbc6d29a2b5995016f,6,NULL,NULL
86bb7c4b535e49a541baf3266b1c95b1,16,NULL,NULL
86bf77bdb52e615674772d5817c6212f,5,NULL,NULL
888faa8bfb0b159c37de6d898b961c31,23,NULL,NULL
889009a0ed0bb52c87819941192931b8,1,NULL,NULL
88ae906ea2acf6971f26c3e8b7cb4357,3,NULL,NULL
88af55b4a7ca402b27df16f7c7c9b5d2,1,NULL,NULL
88cd3681e0a2ba85e190f7d817629c4c,1,NULL,NULL
88cf19ec1fc2c58f161aee259d57142c,14,NULL,NULL
88ef59b51bdaa941d10a853429f2b6ce,2,NULL,NULL
86ff3eaef0267069cc891a2ed9d10a17,7,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,61,NULL,NULL
87142160b41353c4e5fca2360caf6f92,339,NULL,NULL
8759e7aedd644f487315e5860962f162,3,NULL,NULL
876182d1918783bbe15233febfbd4926,3,NULL,NULL
87b4428a334b8f676fd9a7f3bf544fb5,1,NULL,NULL
87d30a6a0cbf89356e49324971ab1d24,17,NULL,NULL
87d3c3aeb3ead335511b3ce315eb341e,15,NULL,NULL
87d73636a3acf123e842bb890a4db036,1,NULL,NULL
830379336fad8c6f3b15a4a3ddb5c66e,4,NULL,NULL
83353a83fd769dfafa4f21a72b15e3e5,5,NULL,NULL
834f3294fba9f932f56edc879193f925,66,NULL,NULL
834f8533b2ecb6598dd004ff3de7203a,47,NULL,NULL
83deb69e889cf80f82be1dc6d5f2d486,42,NULL,NULL
83e197e95a1bbabc8c75e883ed016c47,55,NULL,NULL
83f2b4881141ce3fcd4e985125d3279e,3,NULL,NULL
845e8036c3f7bf62099352f5ed910240,24,NULL,NULL
8476243f92442881ddd5b578975cf115,12,NULL,NULL
84c945f15571830c1a91a33978e94009,2,NULL,NULL
84deb808079d1be601c209c1e771b1cc,2,NULL,NULL
82cb9f452fe8334df74b22d37824b431,18,NULL,NULL
85044848b1b767db2a4a58526adef4b4,4,NULL,NULL
850857dfac77488c307e2b1cbd84ab5a,1,NULL,NULL
83645b1645cdee8953ee54c29ceed564,14,NULL,NULL
8378eb36b6b70c5734e83ad7b8cdc3b7,13,NULL,NULL
83a75eea11694e36e56dd0cb2240229a,3,NULL,NULL
83b08de96980757220871b31bf6cffca,7,NULL,NULL
83c465a786b06574376909b35ef6752a,3,NULL,NULL
83c8aafbefb034674a70de0eac5b8954,2,NULL,NULL
83d458c0d6d4f94295d63f091460bd60,1,NULL,NULL
822166ed1e47908f7cfb49946d03c726,108,NULL,NULL
822b63912576852aea9a8436d72317b7,9,NULL,NULL
822bad9bc42b51213ba522fe87b7ab5d,18,NULL,NULL
827f8f69dfa529c561901c4f2e0f332f,104,NULL,NULL
82921991ff5b557b045605b8bbf08d49,1,NULL,NULL
81a1104df0f08b59c68aa5b03cfe398e,73,NULL,NULL
81ed90f07c0bacb7594940ba2ef676aa,2,NULL,NULL
81f89e42267213cb94da7ddc301651da,52,NULL,NULL
820c7c9eaf76d2b226b6c242bcf3f34d,1,NULL,NULL
820cc752a266cdc6c1a1e61dd4583330,15,NULL,NULL
77714512e8d4dda9c234da8e3faf16e4,6,NULL,NULL
777a0c55737f34ffeb78010f7542ab41,6,NULL,NULL
778323240ce2830d68aab11794e00bfb,3,NULL,NULL
77a515caa36327151d1cc6c32a9f00e1,26,NULL,NULL
77dcbb67ccb3659bd58eaf5661560a30,2,NULL,NULL
77e4abfd739aed9c46480f90f81c0eb4,18,NULL,NULL
77fccaae319668a8ab6cd0fd16aec48c,12,NULL,NULL
7813ea3ebd9411dc600b4dd01f7a97b9,9,NULL,NULL
7816cd9c5b1238e320545f5bf7eb80e8,1,NULL,NULL
781a66c0d89e30814d49fe8b5e14cd07,1,NULL,NULL
751e274377499a8503fd6243ad9c56f6,2,NULL,NULL
75745ef7bc7d4f3ea3380f6f5303f514,3,NULL,NULL
7586919161935337bf6b6d7ff5779648,18,NULL,NULL
75a4764c108403a7a0575140cb22287c,9,NULL,NULL
76d5af76d0271110f9af36c92573f765,159,NULL,NULL
76d64c4aca3a7baf218bf93ef7fa768d,69,NULL,NULL
76de363de16dacc923eec8daf91df504,2,NULL,NULL
76ea5315acb3f5f7ade3cd261faf922a,15,NULL,NULL
77128dec4bec4878c37ab7d6169d6f26,1,NULL,NULL
7722b1df1b0e383e000397b2c11e3e19,145,NULL,NULL
78744a20ee2f80ba64f6804c25def2b8,6,NULL,NULL
78813699ffac347fe27dba345a5f1551,1,NULL,NULL
788e857f317e53de488d393e65a80f45,11,NULL,NULL
788f22bafdd7ab0e1e79f19db72f16a4,2,NULL,NULL
78a4d36f65a019172c6154468831a69f,7,NULL,NULL
78ba5933c21686d1c2f64669c8c459e7,2,NULL,NULL
78c99c6dff4eeae5be99bf635ed21e3f,39,NULL,NULL
78ef7e885d17f35e2382a47aae8b8cce,3,NULL,NULL
7901646fdd36a55f564ffaf2dbccaaf7,27,NULL,NULL
791cfcfe22fe4a771ece27f90017da92,2,NULL,NULL
79565f7d5603b24ddf07ade262547f2f,8,NULL,NULL
7957cac1a02f45d0a4a7e45626382ec2,1,NULL,NULL
7963e546f34e098b578f9ad102494601,1,NULL,NULL
7994b065a7ffb14e71c6312cf87b9de2,7,NULL,NULL
79a679c36c08d606b3fd47ead9de109b,7,NULL,NULL
79b93a308a97792cf53ac75f46da00b5,1,NULL,NULL
79ebd9a61bac3eaf882805ed4ecfa12a,143,NULL,NULL
79ed755314cfe6df0daef2c6cd3022cd,25,NULL,NULL
79ee721b6f766066a80264402548d359,2,NULL,NULL
7a073a40a9d3f1fee8bc45670ea1e909,1,NULL,NULL
7a188843479798ca813108fa7b959286,3,NULL,NULL
725c32fa80c2faacc4fc88450d27314e,93,NULL,NULL
6e864f5c4669eff3d98140a07cc50202,13,NULL,NULL
6eb94e1466490d327a09abf8f3552a50,10,NULL,NULL
6ebf4eceee4dd9847201c82e77ef8123,1,NULL,NULL
6ec1a01e866584bb679eb9b098345919,32,NULL,NULL
75fdd0a732287f9497b179f6bd445d32,1,NULL,NULL
761681a821d8275bc79f552116d06869,3,NULL,NULL
762ed976527cddf02787edba70fffa2a,4,NULL,NULL
762fafdaa57a532ee0119731697579dd,5,NULL,NULL
76623fde66e6b63b59440fd34160512d,3,NULL,NULL
7681ef142fd2c19048da7430856b5588,77,NULL,NULL
76833248bbc0e65a0293ec62023e4396,2,NULL,NULL
768a86e36ad6aae3d03ee3c6433d61df,17,NULL,NULL
768de2a4fc06aacecb9a586ccc30746a,14,NULL,NULL
76c47a299e4a8fe992316a85865acbe9,10,NULL,NULL
73da1880b39c71de2b262bc7720c1494,2,NULL,NULL
740205fedfe4e90ca6857bc77db0f2b4,1,NULL,NULL
7402d13c03a7e91366337cd1de471144,4,NULL,NULL
741f8c587cb4248ebc5b779a0e8e0e51,5,NULL,NULL
744dac408745240a2c2528fb1b6028f3,84,NULL,NULL
74636e24f01da9268b0ed88dacd8513e,4,NULL,NULL
747c1cdcd1737dcfbd1547f6eb6f2cf3,2,NULL,NULL
747e73c01a4593d4cf60dcf970fd2689,3,NULL,NULL
74871d19219c7d518d0090283e03c137,7,NULL,NULL
7494d0dcba8551df6cf37f1b905dc2f7,1,NULL,NULL
749e7cdabbaf72f16677859e27874ba5,1,NULL,NULL
74a9b9bddf14ece02beb81f52c41a88d,2,NULL,NULL
74bafed391319577bce6f4d2acc0589a,3,NULL,NULL
74c7dec0a384d8a05950e629bd23bde9,5,NULL,NULL
750303a20e9c56b2a6bc45cdce0b897d,57,NULL,NULL
729b2d09b2a0bdab221076327f13d050,61,NULL,NULL
729f06993dac8e860d4f02d7088ca48a,115,NULL,NULL
72bc2cce903c872fe376a8faaa81d237,18,NULL,NULL
72c38a04bd6a1c3dbc5298425a0db86d,5,NULL,NULL
72c5da29406b4234927b81855e7b64f6,31,NULL,NULL
72c73be2b085b9d57650dd53eb2004c9,1,NULL,NULL
730937bf88cb151eb2eb849f642fc213,26,NULL,NULL
7315baebc0572ff220d226283dc66728,2,NULL,NULL
731ef20c231d9a7103a425e83fd91271,3,NULL,NULL
734def04b237117a09321dd6d8f3f2a2,2,NULL,NULL
7354220fb240bde543b3c40c060d41e7,7,NULL,NULL
7357b52d27cbaa90f81a96cbc1279396,12,NULL,NULL
739c7d7be81f63812dea0d1b1451c651,2,NULL,NULL
71dc18fd8cbf5fd77f45dd8b427abb34,9,NULL,NULL
7202e2ba20579a9bd1acb29e61fe71f6,55,NULL,NULL
720e6cf846ea7572cbb66b743fb91e6c,1,NULL,NULL
7210cd29727d674c00741e5e387b3ccd,13,NULL,NULL
72146da5774cabf2632faedcae097a76,6,NULL,NULL
7238a95bb63ef7e498389fb863b834a1,15,NULL,NULL
7238f877570096ae403c51898fa64566,3,NULL,NULL
723a46b89fd5c3ed78ccdf039e33ac63,1,NULL,NULL
723cd880edaacdb998898b67c8f9da30,12,NULL,NULL
72431a818f97fe6ab9c81eee3e297e54,1,NULL,NULL
70849ca4f400aaabb62cb7462a6f1428,12,NULL,NULL
709e16e2b25c7474d980076c6bfc4806,80,NULL,NULL
70a12e78e608ac31179aea7f8422044b,328,NULL,NULL
70b52a4cfc823994561b00bad161b4ed,10,NULL,NULL
70bf57d811208f8923b41bbd499a67a4,7,NULL,NULL
70c0fda4c313d87115644d39e62eec60,1,NULL,NULL
70c27847eca8195c983ed7e798c56743,98,NULL,NULL
70c4eedec9cb4a85cda2f3f9673557b4,2,NULL,NULL
70ee69419916dc13e3aed619061f996c,1,NULL,NULL
70eea00b476a314817cefde4aad4f89a,114,NULL,NULL
70f7e8018e3d46c748c92f026aa2585a,2,NULL,NULL
70f84699be677ec988d1fa824aef7d90,5,NULL,NULL
71039d19d4303bf9054d69e9a9236699,38,NULL,NULL
710e3548e02bc1d2831dfc4f1b5b14d4,142,NULL,NULL
712e6ed8aa4aa1fa65dab41fed5737e4,87,NULL,NULL
712efd3b68f9686dc856b84abd0f21ae,1,NULL,NULL
7139dc5186aa238b006e066d8fbab2e4,24,NULL,NULL
713e3a23ca5e47786eb6f0d99f94cfac,4,NULL,NULL
7142540dd4c91e2237acb7e911c4eba2,331,NULL,NULL
714b9a1332840f257b49f476bea4e341,6,NULL,NULL
71592660bbcb6a4664e97b6f8b68babc,7,NULL,NULL
71593c7413973a1e160057b80d4958f6,5,NULL,NULL
715bbd5ba4e6b74cb0d2f29eb45058b0,64,NULL,NULL
7178e1eaa97257d8b6d4b80efd77a025,1,NULL,NULL
7178f9f4dd81dcef02f62acdf8151e01,216,NULL,NULL
717b78b0950b51ed00b1471d858b0edc,5,NULL,NULL
66dc1b1632bd6a3e508510c5b3492107,42,NULL,NULL
6c6cc59a5c00cacc5054ca06d65cc282,1,NULL,NULL
6c6e3d67f969468f3bfd33f827a31222,6,NULL,NULL
6c77cd583b36a13aacccf2b3ee23e233,1,NULL,NULL
6c9875b2f94ba781186f0c1aed8d1687,4,NULL,NULL
6c99c983ce3b6ba0ab813e6790e81691,9,NULL,NULL
6cd68b3ed6d59aaa9fece558ad360c0a,157,NULL,NULL
6e386f64c84e482f0b9abf960797ee1b,30,NULL,NULL
6e4a902d1054e4e17aa6eab87fac1c75,8,NULL,NULL
6e4f5ff6b086632ba8dcb558fb10249e,5,NULL,NULL
6eeed17989b0ae47c9f11ece6f38ea90,3,NULL,NULL
6f1a1263039c76e68f40a8e536b1da6a,7,NULL,NULL
6f229cc508fc6915ed5c499efd93baa4,14,NULL,NULL
6f835fd4be26989b1b064399da346143,2,NULL,NULL
6f83d9e4da896daae20b9b6b2d3ff8d2,11,NULL,NULL
6f892e20a171e98efe17fdb971ff319b,53,NULL,NULL
6fa9202c10491e472dffd59a3e82b2a3,3,NULL,NULL
6fc26fe110feebd80a433e1f012a84f9,72,NULL,NULL
6fd52c528dcb38be2eea044946b811f8,84,NULL,NULL
7008613ea464bad5cb9b83456e1e6a8f,156,NULL,NULL
700f03c207639c22d933381ff60b35c2,4,NULL,NULL
70125af26c2d6d4ef401a1d02ae7701f,8,NULL,NULL
70126eecc6aa1274392a1743866e9678,3,NULL,NULL
701938c450705b8ae65fc923b70f35c7,112,NULL,NULL
702835e4b785b67a084280efca355756,1,NULL,NULL
ccada0ef508e698917a6eab263375905,3,NULL,NULL
ccb83a794700270fde70898fe9ff368b,12,NULL,NULL
ccbd753e6863fe7314dc6c0ca5a074e7,1,NULL,NULL
ccc4bbb5f32a6ab2b7066a4130f114e3,192,NULL,NULL
ccf8813e5a7d6c84d865cd38bfc2b130,26,NULL,NULL
c8467937e403e76a8ee9f0ab13f6f5ef,33,NULL,NULL
cc5a78bbad32776dc4e3af205218368c,38,NULL,NULL
cc63f0dd2acba93ffed4fe9f8e0321fa,63,NULL,NULL
cc80e2f693fa6e2408f47ccf62413fc1,2,NULL,NULL
cb0b3bcf14e0a709df412a99424a59d7,2,NULL,NULL
cb162c8eef257253782d245c08d9097c,1,NULL,NULL
cb32766839f443db85c82a43c4a6c19e,2,NULL,NULL
cd6efc47efaabf134f8bdb654e10b4f1,32,NULL,NULL
cd843d4cf8ef32827de0396605163ba3,5,NULL,NULL
cda598c48d7c614bc1cad7d8ff6f0010,18,NULL,NULL
ce20a2ec1514c25e16f2b5b39bc818f0,7,NULL,NULL
cd2169d9f31ff6fbb9ca3373b0c9e354,1,NULL,NULL
cd233f8bfa30ebfd651f47ee7d054951,1,NULL,NULL
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,NULL,NULL
cd52a8efd71af3336b14b5039b951cc1,3,NULL,NULL
ce27a3cc3c8cc1ea79d11e561e9bebb6,164,NULL,NULL
ce33c6211beaa8fef4cae8b52db39862,1,NULL,NULL
ce3ad9de960102d0677a81f5d0bb7b2d,1,NULL,NULL
ce4755084bc097113867e6454f8f5e52,1,NULL,NULL
ce616e1913288884e7742faac9d981db,24,NULL,NULL
ce69a8021d18961dd2a40269b7c2c293,19,NULL,NULL
ce7d1888639e6fb06b2749cbfdac1ff7,84,NULL,NULL
cea729054f157f5870bdd321a958d994,26,NULL,NULL
ca4b77513ac2040591b0d8fae6958380,15,NULL,NULL
ca5832c6960267b71041f74bb39e8b12,1,NULL,NULL
ca77545ca4d2dfd1431bf61334e2fa3c,10,NULL,NULL
ca7c6bd577e559472af1c699de9e764e,8,NULL,NULL
caa9bc43a9fe8cf9c564ddd8a03cc4a6,14,NULL,NULL
cab85505710c7cb9b720bceb52b01cee,209,NULL,NULL
cac4c8e7b1ca6252d8f20b2fc1a2e4af,83,NULL,NULL
cac4e0bc1a3269fa2b6ea5e763f6115b,3,NULL,NULL
cac63f48c38cd7d002a7e846dcd99a23,10,NULL,NULL
cac876b37d3abcd6bd76caca30277996,33,NULL,NULL
cad10cc982ab6a391570c211b995c17c,1,NULL,NULL
cb41bfbcbda0aea354a834ab222f9a59,12,NULL,NULL
cb4a705d00e100b9732d0ca34817d441,2,NULL,NULL
cb5df0dcb9e280b1780e9d589889f2c7,19,NULL,NULL
cb5ff1b9715e99589f3e0c7a6afab9e3,4,NULL,NULL
cb6c9f5888a7a090c75beaf615925792,11,NULL,NULL
cb810bd318f51b3dc3c753944d61a1fa,1,NULL,NULL
cb8bcce248bb1fb274ba762d8b971456,69,NULL,NULL
cb9fb4ca75d7ba8437480e8dde64fe98,10,NULL,NULL
cbbd5ae8f53de5f5097cd8217b529e24,2,NULL,NULL
cbd996ad3c1b7dc71fd0e5f5df9087e2,196,NULL,NULL
cbf09e831b0c11f6f23ffb51004db972,10,NULL,NULL
cc1f04647be106ba74e62b21f358af25,1,NULL,NULL
cc3d14116804f7209f3884f6367f1152,30,NULL,NULL
c9aafcd0621b2207c10e32c649cada4d,52,NULL,NULL
c9c7905cffc4ef9ff9f113554423e671,139,NULL,NULL
c9d2ba8dde44a275ae06475ed1d2fafc,1,NULL,NULL
c9e5ad1f6647f5dbd1172adf6ae3cada,4,NULL,NULL
c8025364abeecb115431bf95c11a747f,2,NULL,NULL
c8143b3069f6746a77421b5ce30a450c,1,NULL,NULL
c826c40d7b19f62a09e2d7c5e7295ee2,373,NULL,NULL
c840d3fdbba0790404fdae73d253b253,14,NULL,NULL
c8417879a15366a17c30af34c798c332,36,NULL,NULL
c794dab4928dd97beb41d05514441e86,16,NULL,NULL
c7a0a13cbcf29d5ce51c8f80afdc0b89,9,NULL,NULL
c7b7db6c8f3c64a7cc1afa634db21d50,1,NULL,NULL
c7bb64409aa480bb7d0335faaaf3d242,4,NULL,NULL
c7c7b2682c648339a0e9846bb1023a39,3,NULL,NULL
c7dcd301ecfe5ab7f778ac172cf74be7,4,NULL,NULL
c4d51195486dc781531876a7d00453d8,17,NULL,NULL
c1dde11f12d05c478f5de2d7319ad3b2,1,NULL,NULL
c394e193cda3b4225ff2094d32184849,12,NULL,NULL
c398bc00a606d33758afd91f4e64fd15,2,NULL,NULL
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,NULL,NULL
c3acdfac4e3e97ff87529454fbc03642,12,NULL,NULL
